case_id,created_date,business_unit,product_type,process_name,workflow_stage,case_status,priority,channel,customer_segment,region,document_type,policy_reference,risk_band,transaction_amount_inr,customer_tenure_months,documents_submitted_count,fraud_alert_score,sla_hours,actual_tat_hours,sla_breach_flag,rework_count,exception_flag,csat_score,root_cause,resolution_code,knowledge_article_tag,case_summary,resolution_notes,closure_date
LO-2025-000226,2026-04-29,Application Intake,Personal Loan,EMI Restructuring,Fulfillment,Pending Documents,Medium,Relationship Manager,Retail Mass,North,Collateral Deed,POL-COMP-709,Low,"2,09,282.93",37,7,21.9,30,42.5,Yes,2,Yes,3.3,Customer Dispute,Awaiting Customer Action,Rate Revision,Case originated via Relationship Manager for Personal Loan. address mismatch caused delay at Fulfillment; refer POL-COMP-709.,Branch follow-up completed. address mismatch remains open; refer to POL-COMP-709 before update sanction terms.,
LO-2025-000227,2026-04-30,Disbursement Control,Auto Loan,Sanction Review,Validation,In Review,High,Relationship Manager,Affluent,West,KYC Pack,POL-COMP-709,Moderate,"8,36,451.20",13,3,52.3,22,25.4,Yes,2,Yes,4,Address Mismatch,Resolved - Standard,Sanction Conditions,Relationship Manager request raised for Auto Loan. Team observed signature mismatch in Validation; case routed to Disbursement Control.,Ops reviewer tagged case as High due to signature mismatch. Suggested action: close as duplicate.,
LO-2025-000228,2026-05-01,Servicing & Amendments,Auto Loan,Sanction Review,Decisioning,Open,Medium,Mobile App,Retail Mass,Central,Collateral Deed,POL-SLA-512,Moderate,"7,06,710.39",18,6,3,24,19,No,0,Yes,3.4,AML Trigger,Rejected - Risk,SLA Monitoring,Retail Mass borrower submitted Collateral Deed; missing bank statement noted while performing Sanction Review. Manual review requested.,Analyst checked Collateral Deed and updated workflow to Open. Next step: close as duplicate.,
LO-2025-000229,2026-05-02,Disbursement Control,Credit Card,Application Review,Decisioning,Closed,Low,Relationship Manager,Affluent,East,Income Proof,POL-KYC-101,Severe,"1,14,885.39",74,6,97,30,37.3,Yes,1,No,3.4,Collateral Valuation Gap,Rejected - Risk,Closure & NOC,Case originated via Relationship Manager for Credit Card. collateral valuation gap caused delay at Decisioning; refer POL-KYC-101.,Analyst checked Income Proof and updated workflow to Closed. Next step: seek risk approval.,19/09/25
LO-2025-000230,2026-05-03,Credit Decision Support,Personal Loan,Application Review,Intake,Closed,Medium,Web Portal,SME,North,Closure Request,POL-SERV-605,Moderate,"5,47,354.53",13,5,33,24,18.3,No,1,No,3.9,System Queue Delay,Rejected - Risk,Rate Revision,SME borrower submitted Closure Request; AML alert noted while performing Application Review. Manual review requested.,Analyst checked Closure Request and updated workflow to Closed. Next step: close as duplicate.,15/09/25
LO-2025-000231,2026-05-04,Complaints & Exceptions,Home Loan,Income Validation,Intake,In Review,Critical,Mobile App,Affluent,South,Dispute Form,POL-CREDIT-214,High,"24,69,433.16",33,2,77.2,14,17,Yes,3,Yes,3.3,Manual Override Needed,Rejected - Policy,Collateral Review,Mobile App request raised for Home Loan. Team observed duplicate request in Intake; case routed to Complaints & Exceptions.,Ops reviewer tagged case as Critical due to duplicate request. Suggested action: update sanction terms.,
LO-2025-000232,2026-05-05,Servicing & Amendments,Auto Loan,Fraud Review,Exception Handling,In Review,Critical,Relationship Manager,Affluent,Central,Bank Statement,POL-DOC-330,Low,"5,69,723.51",60,10,5,4,10.2,Yes,0,No,5,Name Mismatch,Escalated to Ops Manager,Complaint Handling,Customer raised repayment grievance for Auto Loan; fraud suspicion flagged during Fraud Review. Bank Statement review required under POL-DOC-330.,Exception memo logged. Customer segment Affluent; resolution path is complete disbursement check.,
LO-2025-000233,2026-05-06,Complaints & Exceptions,Personal Loan,Sanction Review,Validation,Pending Documents,Low,Branch,Corporate,Central,Collateral Deed,POL-SLA-512,Moderate,"3,80,195.29",64,7,32.9,30,41.6,Yes,2,Yes,4.5,Manual Override Needed,Closed - Withdrawn,SLA Monitoring,Corporate borrower submitted Collateral Deed; collateral valuation gap noted while performing Sanction Review. Manual review requested.,Exception memo logged. Customer segment Corporate; resolution path is seek risk approval.,
LO-2025-000234,2026-05-07,KYC & Document Validation,SME Working Capital,EMI Restructuring,Approval,Pending Documents,Low,Branch,SME,North,Collateral Deed,POL-FRAUD-418,High,"38,93,162.47",53,9,10.2,36,57.8,Yes,0,No,3.6,Address Mismatch,Closed - Duplicate,Sanction Conditions,SME borrower submitted Collateral Deed; collateral valuation gap noted while performing EMI Restructuring. Manual review requested.,Ops reviewer tagged case as Low due to collateral valuation gap. Suggested action: complete disbursement check.,
LO-2025-000235,2026-05-08,Disbursement Control,Credit Card,EMI Restructuring,Fulfillment,In Review,Critical,Mobile App,Affluent,North,Income Proof,POL-FRAUD-418,High,"1,88,798.59",30,1,84.4,26,30.8,Yes,1,Yes,3.6,AML Trigger,Closed - Duplicate,KYC Exception,Customer submitted closure request for Credit Card; collateral valuation gap flagged during EMI Restructuring. Income Proof review required under POL-FRAUD-418.,Branch follow-up completed. collateral valuation gap remains open; refer to POL-FRAUD-418 before contact customer for clarification.,
LO-2025-000236,2026-05-09,Servicing & Amendments,Credit Card,Sanction Review,Decisioning,In Review,Medium,Branch,Affluent,South,Exception Memo,POL-COMP-709,Low,"5,18,861.28",43,3,10.7,24,19.4,No,2,Yes,4.2,Signature Mismatch,Resolved - Standard,Fraud Escalation,Case originated via Branch for Credit Card. income variance caused delay at Decisioning; refer POL-COMP-709.,Branch follow-up completed. income variance remains open; refer to POL-COMP-709 before contact customer for clarification.,
LO-2025-000237,2026-05-10,Disbursement Control,Home Loan,Collateral Check,Exception Handling,Open,Medium,Mobile App,SME,South,Income Proof,POL-KYC-101,Moderate,"22,36,943.30",33,2,12.3,36,21.6,No,0,No,3.4,Name Mismatch,Rejected - Policy,Fraud Escalation,Case originated via Mobile App for Home Loan. signature mismatch caused delay at Exception Handling; refer POL-KYC-101.,Exception memo logged. Customer segment SME; resolution path is collect pending documents.,
LO-2025-000238,2026-05-11,Credit Decision Support,Loan Against Property,Income Validation,Validation,Pending Documents,High,Branch,Retail Mass,West,Collateral Deed,POL-SERV-605,High,"44,61,390.25",28,5,25.5,16,22.1,Yes,4,Yes,2.8,Income Variance,Resolved - Standard,Income Assessment,Customer asked for rate revision for Loan Against Property; missing bank statement flagged during Income Validation. Collateral Deed review required under POL-SERV-605.,Exception memo logged. Customer segment Retail Mass; resolution path is contact customer for clarification.,
LO-2025-000239,2026-05-12,Credit Decision Support,SME Working Capital,Collateral Check,Approval,Approved,Medium,Branch,Affluent,South,Collateral Deed,POL-SLA-512,High,"59,23,594.48",49,4,12.2,36,23.1,No,3,Yes,3.4,Signature Mismatch,Escalated to Ops Manager,Complaint Handling,Affluent borrower submitted Collateral Deed; collateral valuation gap noted while performing Collateral Check. Manual review requested.,Ops reviewer tagged case as Medium due to collateral valuation gap. Suggested action: collect pending documents.,06/04/25
LO-2025-000240,2026-05-13,Application Intake,Auto Loan,KYC Verification,Decisioning,Pending Documents,High,Mobile App,Affluent,Central,Bank Statement,POL-FRAUD-418,Moderate,"6,36,058.47",59,5,8.4,10,6.8,No,1,No,3.4,Rate Revision Request,Resolved - Manual Review,SLA Monitoring,Affluent borrower submitted Bank Statement; signature mismatch noted while performing KYC Verification. Manual review requested.,Analyst checked Bank Statement and updated workflow to Pending Documents. Next step: complete disbursement check.,
LO-2025-000241,2026-05-14,Application Intake,Auto Loan,Sanction Review,Validation,In Review,Medium,Branch,Retail Mass,Central,Income Proof,POL-FRAUD-418,Severe,"8,79,043.48",15,5,89,24,40.2,Yes,4,Yes,3.1,Rate Revision Request,Closed - Withdrawn,SLA Monitoring,Retail Mass borrower submitted Income Proof; AML alert noted while performing Sanction Review. Manual review requested.,Exception memo logged. Customer segment Retail Mass; resolution path is contact customer for clarification.,
LO-2025-000242,2026-05-15,Complaints & Exceptions,Credit Card,Collateral Check,Fulfillment,Closed,Low,Branch,Affluent,North,Sanction Letter,POL-COMP-709,Low,"69,718.63",32,5,18.2,42,35.6,No,0,Yes,4.3,Manual Override Needed,Escalated to Ops Manager,Closure & NOC,Customer requested sanction clarification for Credit Card; duplicate request flagged during Collateral Check. Sanction Letter review required under POL-COMP-709.,Ops reviewer tagged case as Low due to duplicate request. Suggested action: close as duplicate.,22/06/25
LO-2025-000243,2026-05-16,KYC & Document Validation,Credit Card,Fraud Review,Approval,Escalated,Low,Web Portal,Retail Mass,Central,KYC Pack,POL-COMP-709,High,"1,54,939.03",34,6,61.4,14,33.9,Yes,0,Yes,3.6,Income Variance,Rejected - Policy,Sanction Conditions,Customer requested sanction clarification for Credit Card; signature mismatch flagged during Fraud Review. KYC Pack review required under POL-COMP-709.,Ops reviewer tagged case as Low due to signature mismatch. Suggested action: contact customer for clarification.,
LO-2025-000244,2026-05-17,Complaints & Exceptions,SME Working Capital,Fraud Review,Exception Handling,Approved,High,Email,Retail Mass,Central,Collateral Deed,POL-SLA-512,High,"1,15,25,725.54",21,5,26.2,6,1,No,1,No,4.9,Rate Revision Request,Awaiting Customer Action,Rate Revision,Customer submitted closure request for SME Working Capital; fraud suspicion flagged during Fraud Review. Collateral Deed review required under POL-SLA-512.,Branch follow-up completed. fraud suspicion remains open; refer to POL-SLA-512 before collect pending documents.,17/04/25
LO-2025-000245,2026-05-18,Disbursement Control,Loan Against Property,Income Validation,Approval,In Review,Medium,Email,SME,East,KYC Pack,POL-DOC-330,High,"52,92,312.10",36,3,31.1,18,15,No,1,No,3.9,Customer Dispute,Resolved - Manual Review,Income Assessment,Email request raised for Loan Against Property. Team observed system queue delay in Approval; case routed to Disbursement Control.,Branch follow-up completed. system queue delay remains open; refer to POL-DOC-330 before seek risk approval.,
LO-2025-000246,2026-05-19,Application Intake,Auto Loan,Collateral Check,Exception Handling,In Review,Low,Web Portal,Affluent,South,Closure Request,POL-FRAUD-418,High,"7,95,209.20",61,2,69.5,42,36.2,No,3,Yes,2.9,Rate Revision Request,Closed - Duplicate,Complaint Handling,Web Portal request raised for Auto Loan. Team observed AML alert in Exception Handling; case routed to Application Intake.,Analyst checked Closure Request and updated workflow to In Review. Next step: contact customer for clarification.,
LO-2025-000247,2026-05-20,Credit Decision Support,SME Working Capital,Application Review,Validation,Open,High,Email,Retail Mass,North,Income Proof,POL-SLA-512,High,"53,99,730.89",1,8,57.3,22,29.5,Yes,3,Yes,3.1,Signature Mismatch,Awaiting Customer Action,Disbursement Hold,Email request raised for SME Working Capital. Team observed name mismatch in Validation; case routed to Credit Decision Support.,Branch follow-up completed. name mismatch remains open; refer to POL-SLA-512 before close as duplicate.,
LO-2025-000248,2026-05-21,Disbursement Control,Credit Card,Sanction Review,Intake,In Review,Low,Mobile App,Affluent,South,Closure Request,POL-SLA-512,Severe,"1,14,006.15",37,3,91.3,30,35.8,Yes,0,No,4.7,System Queue Delay,Resolved - Standard,Disbursement Hold,Customer raised repayment grievance for Credit Card; missing bank statement flagged during Sanction Review. Closure Request review required under POL-SLA-512.,Branch follow-up completed. missing bank statement remains open; refer to POL-SLA-512 before contact customer for clarification.,
LO-2025-000249,2026-05-22,Credit Decision Support,Home Loan,Application Review,Intake,Open,Medium,Branch,Affluent,Central,Exception Memo,POL-SLA-512,High,"56,84,849.01",60,2,37.3,24,9.8,No,0,No,4.1,System Queue Delay,Closed - Withdrawn,Disbursement Hold,Case originated via Branch for Home Loan. signature mismatch caused delay at Intake; refer POL-SLA-512.,Ops reviewer tagged case as Medium due to signature mismatch. Suggested action: trigger manual credit review.,
LO-2025-000250,2026-05-23,KYC & Document Validation,Home Loan,Closure Request,Decisioning,Closed,Low,Email,Retail Mass,East,Dispute Form,POL-CREDIT-214,Severe,"55,87,858.51",41,4,97.1,26,36.6,Yes,2,Yes,3.1,Rate Revision Request,Closed - Withdrawn,Rate Revision,Case originated via Email for Home Loan. signature mismatch caused delay at Decisioning; refer POL-CREDIT-214.,Branch follow-up completed. signature mismatch remains open; refer to POL-CREDIT-214 before contact customer for clarification.,08/09/25
LO-2025-000251,2026-05-24,KYC & Document Validation,Credit Card,Disbursement,Approval,Pending Documents,Low,Relationship Manager,SME,East,Income Proof,POL-COMP-709,High,"1,06,298.13",41,3,78,22,31,Yes,7,Yes,2.5,Collateral Valuation Gap,Closed - Duplicate,Complaint Handling,Relationship Manager request raised for Credit Card. Team observed system queue delay in Approval; case routed to KYC & Document Validation.,Ops reviewer tagged case as Low due to system queue delay. Suggested action: contact customer for clarification.,
LO-2025-000252,2026-05-25,KYC & Document Validation,Home Loan,Complaint Resolution,Decisioning,Closed,Medium,Web Portal,Affluent,South,Income Proof,POL-SERV-605,High,"32,27,184.76",40,8,0,48,47.1,No,1,No,5,Rate Revision Request,Rejected - Policy,SLA Monitoring,Affluent borrower submitted Income Proof; system queue delay noted while performing Complaint Resolution. Manual review requested.,Analyst checked Income Proof and updated workflow to Closed. Next step: contact customer for clarification.,02/11/25
LO-2025-000253,2026-05-26,Credit Decision Support,Auto Loan,Complaint Resolution,Intake,Closed,High,Web Portal,Affluent,North,Income Proof,POL-CREDIT-214,High,"8,28,237.14",34,6,61.2,46,33.8,No,1,No,3.9,Income Variance,Rejected - Risk,SLA Monitoring,Affluent borrower submitted Income Proof; name mismatch noted while performing Complaint Resolution. Manual review requested.,Exception memo logged. Customer segment Affluent; resolution path is update sanction terms.,06/12/25
LO-2025-000254,2026-05-27,KYC & Document Validation,SME Working Capital,Complaint Resolution,Post-Disbursement,Rejected,Critical,Email,SME,East,Income Proof,POL-SLA-512,Severe,"58,64,326.83",13,2,95.1,44,33.3,No,2,Yes,3.2,Missing Document,Escalated to Ops Manager,SLA Monitoring,Customer requested disbursement for SME Working Capital; fraud suspicion flagged during Complaint Resolution. Income Proof review required under POL-SLA-512.,Branch follow-up completed. fraud suspicion remains open; refer to POL-SLA-512 before trigger manual credit review.,09/03/25
LO-2025-000255,2026-05-28,KYC & Document Validation,Credit Card,Complaint Resolution,Decisioning,In Review,Medium,Web Portal,Affluent,South,Exception Memo,POL-CREDIT-214,High,"97,112.44",38,3,66.9,48,45.8,No,1,No,3.9,Address Mismatch,Resolved - Standard,Complaint Handling,Web Portal request raised for Credit Card. Team observed duplicate request in Decisioning; case routed to KYC & Document Validation.,Analyst checked Exception Memo and updated workflow to In Review. Next step: trigger manual credit review.,
