case_id,created_date,business_unit,product_type,process_name,workflow_stage,case_status,priority,channel,customer_segment,region,document_type,policy_reference,risk_band,transaction_amount_inr,customer_tenure_months,documents_submitted_count,fraud_alert_score,sla_hours,actual_tat_hours,sla_breach_flag,rework_count,exception_flag,csat_score,root_cause,resolution_code,knowledge_article_tag,case_summary,resolution_notes,closure_date
LO-2025-000325,2025-02-28,Complaints & Exceptions,Personal Loan,Fraud Review,Intake,In Review,Low,Relationship Manager,Affluent,East,Closure Request,POL-DOC-330,Low,379393.01,22,1,21.8,14,10.9,No,0,Yes,4.2,Manual Override Needed,Resolved - Manual Review,Income Assessment,Relationship Manager request raised for Personal Loan. Team observed fraud suspicion in Intake; case routed to Complaints & Exceptions.,Exception memo logged. Customer segment Affluent; resolution path is collect pending documents.,
LO-2025-000326,2025-08-11,Servicing & Amendments,Personal Loan,Disbursement,Approval,In Review,High,Mobile App,Retail Mass,South,Sanction Letter,POL-CREDIT-214,Low,392312.81,22,6,13.7,14,11.4,No,1,No,3.7,Name Mismatch,Rejected - Policy,SLA Monitoring,Customer asked for rate revision for Personal Loan; AML alert flagged during Disbursement. Sanction Letter review required under POL-CREDIT-214.,Analyst checked Sanction Letter and updated workflow to In Review. Next step: collect pending documents.,
LO-2025-000327,2025-03-06,Credit Decision Support,SME Working Capital,EMI Restructuring,Exception Handling,Closed,Medium,Web Portal,Affluent,Central,Closure Request,POL-SERV-605,High,6335884.00,57,2,15.9,30,27.4,No,0,No,3.1,Signature Mismatch,Resolved - Standard,Closure & NOC,Web Portal request raised for SME Working Capital. Team observed AML alert in Exception Handling; case routed to Credit Decision Support.,Analyst checked Closure Request and updated workflow to Closed. Next step: update sanction terms.,2025-03-07
LO-2025-000328,2025-03-20,Disbursement Control,Home Loan,Collateral Check,Decisioning,Rejected,High,Branch,Retail Mass,West,Bank Statement,POL-FRAUD-418,High,4189422.14,26,6,38.2,34,23.8,No,1,No,3.4,Customer Dispute,Escalated to Ops Manager,KYC Exception,Customer asked for rate revision for Home Loan; income variance flagged during Collateral Check. Bank Statement review required under POL-FRAUD-418.,Ops reviewer tagged case as High due to income variance. Suggested action: update sanction terms.,2025-03-21
LO-2025-000329,2025-04-29,Servicing & Amendments,Personal Loan,Application Review,Decisioning,Open,High,Web Portal,Retail Mass,West,Collateral Deed,POL-KYC-101,Severe,175575.21,34,8,90.7,22,18.7,No,0,Yes,4.2,AML Trigger,Escalated to Ops Manager,Closure & NOC,Case originated via Web Portal for Personal Loan. system queue delay caused delay at Decisioning; refer POL-KYC-101.,Branch follow-up completed. system queue delay remains open; refer to POL-KYC-101 before trigger manual credit review.,
LO-2025-000330,2025-04-29,Credit Decision Support,Credit Card,Closure Request,Intake,Rejected,High,Web Portal,Retail Mass,South,Collateral Deed,POL-SERV-605,High,146685.93,19,8,83.8,18,22.5,Yes,3,Yes,2.3,Address Mismatch,Escalated to Ops Manager,Fraud Escalation,Retail Mass borrower submitted Collateral Deed; signature mismatch noted while performing Closure Request. Manual review requested.,Exception memo logged. Customer segment Retail Mass; resolution path is seek risk approval.,2025-04-30
LO-2025-000331,2025-03-30,KYC & Document Validation,Credit Card,EMI Restructuring,Post-Disbursement,Rejected,High,Relationship Manager,SME,South,Sanction Letter,POL-DOC-330,Moderate,269183.55,30,3,26.9,28,27.1,No,1,No,4.3,Rate Revision Request,Escalated to Ops Manager,Income Assessment,Case originated via Relationship Manager for Credit Card. system queue delay caused delay at Post-Disbursement; refer POL-DOC-330.,Exception memo logged. Customer segment SME; resolution path is contact customer for clarification.,2025-03-31
LO-2025-000332,2025-11-13,Credit Decision Support,Home Loan,Application Review,Decisioning,In Review,High,Branch,SME,Central,KYC Pack,POL-COMP-709,High,2759028.60,36,6,22.1,22,30.8,Yes,3,Yes,3.1,Name Mismatch,Awaiting Customer Action,Rate Revision,Branch request raised for Home Loan. Team observed duplicate request in Decisioning; case routed to Credit Decision Support.,Branch follow-up completed. duplicate request remains open; refer to POL-COMP-709 before re-run KYC screening.,
LO-2025-000333,2025-10-15,Servicing & Amendments,Credit Card,Fraud Review,Validation,Pending Documents,High,Mobile App,Affluent,North,Exception Memo,POL-COMP-709,Low,60647.37,33,2,7.2,6,15.3,Yes,3,Yes,2.8,AML Trigger,Awaiting Customer Action,Income Assessment,Mobile App request raised for Credit Card. Team observed income variance in Validation; case routed to Servicing & Amendments.,Analyst checked Exception Memo and updated workflow to Pending Documents. Next step: update sanction terms.,
LO-2025-000334,2025-05-06,KYC & Document Validation,Home Loan,Closure Request,Post-Disbursement,Approved,High,Branch,Retail Mass,South,Income Proof,POL-COMP-709,High,5851668.40,10,3,20.4,18,6.1,No,1,No,3.3,Address Mismatch,Closed - Duplicate,Fraud Escalation,Branch request raised for Home Loan. Team observed duplicate request in Post-Disbursement; case routed to KYC & Document Validation.,Branch follow-up completed. duplicate request remains open; refer to POL-COMP-709 before re-run KYC screening.,2025-05-07
LO-2025-000335,2025-03-16,Disbursement Control,Auto Loan,Income Validation,Post-Disbursement,Approved,High,Branch,Retail Mass,West,Exception Memo,POL-COMP-709,Severe,982363.13,9,3,100,16,8.1,No,3,Yes,3.2,Fraud Suspected,Closed - Duplicate,Rate Revision,Retail Mass borrower submitted Exception Memo; name mismatch noted while performing Income Validation. Manual review requested.,Exception memo logged. Customer segment Retail Mass; resolution path is seek risk approval.,2025-03-16
LO-2025-000336,2025-06-26,Servicing & Amendments,Home Loan,Income Validation,Exception Handling,Open,High,Relationship Manager,Affluent,Central,Collateral Deed,POL-FRAUD-418,High,5094708.46,42,5,81,16,14.1,No,1,No,4.8,Customer Dispute,Rejected - Risk,Complaint Handling,Relationship Manager request raised for Home Loan. Team observed AML alert in Exception Handling; case routed to Servicing & Amendments.,Exception memo logged. Customer segment Affluent; resolution path is contact customer for clarification.,
LO-2025-000337,2025-03-06,Disbursement Control,Credit Card,Complaint Resolution,Fulfillment,Escalated,High,Relationship Manager,Retail Mass,South,Collateral Deed,POL-KYC-101,High,110506.83,31,2,73.6,46,72.3,Yes,4,Yes,2.2,Missing Document,Rejected - Policy,Complaint Handling,Relationship Manager request raised for Credit Card. Team observed signature mismatch in Fulfillment; case routed to Disbursement Control.,Branch follow-up completed. signature mismatch remains open; refer to POL-KYC-101 before re-run KYC screening.,
LO-2025-000338,2025-03-05,Complaints & Exceptions,Home Loan,Fraud Review,Approval,In Review,High,Relationship Manager,Corporate,North,KYC Pack,POL-COMP-709,High,4715926.49,40,6,62,6,5.5,No,2,Yes,3.7,System Queue Delay,Awaiting Customer Action,Disbursement Hold,Case originated via Relationship Manager for Home Loan. fraud suspicion caused delay at Approval; refer POL-COMP-709.,Analyst checked KYC Pack and updated workflow to In Review. Next step: contact customer for clarification.,
LO-2025-000339,2025-09-24,Servicing & Amendments,Loan Against Property,Complaint Resolution,Approval,Closed,High,Mobile App,Affluent,East,Collateral Deed,POL-DOC-330,Severe,1296887.53,16,13,88.4,46,55.8,Yes,0,No,3.1,Signature Mismatch,Closed - Withdrawn,SLA Monitoring,Affluent borrower submitted Collateral Deed; missing bank statement noted while performing Complaint Resolution. Manual review requested.,Ops reviewer tagged case as High due to missing bank statement. Suggested action: re-run KYC screening.,2025-09-26
LO-2025-000340,2025-10-27,Servicing & Amendments,Home Loan,EMI Restructuring,Intake,Open,High,Web Portal,Retail Mass,East,Dispute Form,POL-SLA-512,High,3676102.32,1,2,58.2,28,13.2,No,1,Yes,4,Fraud Suspected,Rejected - Policy,Complaint Handling,Case originated via Web Portal for Home Loan. duplicate request caused delay at Intake; refer POL-SLA-512.,Exception memo logged. Customer segment Retail Mass; resolution path is complete disbursement check.,
LO-2025-000341,2025-11-05,Application Intake,Home Loan,Closure Request,Intake,Escalated,High,Branch,Retail Mass,West,KYC Pack,POL-SERV-605,High,4643927.78,19,7,4.6,18,39.1,Yes,3,Yes,2,Income Variance,Rejected - Policy,Complaint Handling,Customer raised repayment grievance for Home Loan; signature mismatch flagged during Closure Request. KYC Pack review required under POL-SERV-605.,Branch follow-up completed. signature mismatch remains open; refer to POL-SERV-605 before collect pending documents.,
LO-2025-000342,2025-03-04,KYC & Document Validation,Home Loan,Disbursement,Validation,Approved,High,Branch,Affluent,North,Collateral Deed,POL-DOC-330,High,2506137.31,24,7,21.6,14,7.8,No,3,Yes,3.5,Address Mismatch,Closed - Withdrawn,Collateral Review,Customer asked for rate revision for Home Loan; system queue delay flagged during Disbursement. Collateral Deed review required under POL-DOC-330.,Exception memo logged. Customer segment Affluent; resolution path is close as duplicate.,2025-03-05
LO-2025-000343,2025-07-18,Servicing & Amendments,Loan Against Property,Closure Request,Post-Disbursement,Closed,Low,Branch,Affluent,West,Exception Memo,POL-CREDIT-214,Severe,2623705.23,34,2,98.5,26,32.8,Yes,1,No,3.5,Rate Revision Request,Escalated to Ops Manager,Rate Revision,Affluent borrower submitted Exception Memo; income variance noted while performing Closure Request. Manual review requested.,Analyst checked Exception Memo and updated workflow to Closed. Next step: contact customer for clarification.,2025-07-19
LO-2025-000344,2025-10-19,Complaints & Exceptions,SME Working Capital,Application Review,Approval,Closed,High,Mobile App,Retail Mass,Central,Income Proof,POL-CREDIT-214,High,8788777.50,6,1,6.9,22,9.6,No,0,Yes,4.7,Manual Override Needed,Rejected - Policy,Complaint Handling,Case originated via Mobile App for SME Working Capital. address mismatch caused delay at Approval; refer POL-CREDIT-214.,Analyst checked Income Proof and updated workflow to Closed. Next step: trigger manual credit review.,2025-10-20
LO-2025-000345,2025-06-24,KYC & Document Validation,Loan Against Property,Collateral Check,Validation,Escalated,High,Web Portal,SME,Central,Closure Request,POL-FRAUD-418,High,3187617.19,24,1,4.4,34,54.1,Yes,3,Yes,2.8,Manual Override Needed,Escalated to Ops Manager,KYC Exception,Case originated via Web Portal for Loan Against Property. system queue delay caused delay at Validation; refer POL-FRAUD-418.,Branch follow-up completed. system queue delay remains open; refer to POL-FRAUD-418 before complete disbursement check.,
LO-2025-000346,2025-01-30,Complaints & Exceptions,Home Loan,Fraud Review,Validation,Pending Documents,Medium,Branch,Retail Mass,West,Bank Statement,POL-KYC-101,High,4465929.02,42,3,28.8,8,10.8,Yes,3,Yes,3.6,Manual Override Needed,Awaiting Customer Action,Rate Revision,Customer raised repayment grievance for Home Loan; missing bank statement flagged during Fraud Review. Bank Statement review required under POL-KYC-101.,Ops reviewer tagged case as Medium due to missing bank statement. Suggested action: complete disbursement check.,
LO-2025-000347,2025-10-11,Complaints & Exceptions,Auto Loan,KYC Verification,Intake,Pending Documents,Medium,Branch,Affluent,Central,Dispute Form,POL-KYC-101,High,868762.71,40,1,82,12,16.1,Yes,1,No,4.5,Collateral Valuation Gap,Resolved - Standard,KYC Exception,Case originated via Branch for Auto Loan. signature mismatch caused delay at Intake; refer POL-KYC-101.,Exception memo logged. Customer segment Affluent; resolution path is update sanction terms.,
LO-2025-000348,2025-05-06,Complaints & Exceptions,Auto Loan,KYC Verification,Validation,Approved,High,Web Portal,Retail Mass,North,Sanction Letter,POL-COMP-709,Moderate,1120958.87,1,3,46.9,10,7.7,No,1,No,4.7,Income Variance,Escalated to Ops Manager,Rate Revision,Case originated via Web Portal for Auto Loan. fraud suspicion caused delay at Validation; refer POL-COMP-709.,Analyst checked Sanction Letter and updated workflow to Approved. Next step: contact customer for clarification.,2025-05-07
LO-2025-000349,2025-10-01,Application Intake,SME Working Capital,Application Review,Exception Handling,Approved,Medium,Relationship Manager,Retail Mass,East,Sanction Letter,POL-SLA-512,High,4300158.49,38,1,44.4,24,22.6,No,3,Yes,2.9,Fraud Suspected,Escalated to Ops Manager,Disbursement Hold,Customer asked for rate revision for SME Working Capital; name mismatch flagged during Application Review. Sanction Letter review required under POL-SLA-512.,Analyst checked Sanction Letter and updated workflow to Approved. Next step: seek risk approval.,2025-10-02
LO-2025-000350,2025-08-24,KYC & Document Validation,Credit Card,Fraud Review,Closure,In Review,High,Web Portal,Retail Mass,West,Collateral Deed,POL-CREDIT-214,Moderate,128156.00,37,6,41.1,6,14,Yes,0,No,2.3,Signature Mismatch,Closed - Withdrawn,Rate Revision,Customer requested sanction clarification for Credit Card; signature mismatch flagged during Fraud Review. Collateral Deed review required under POL-CREDIT-214.,Ops reviewer tagged case as High due to signature mismatch. Suggested action: collect pending documents.,
LO-2025-000351,2025-07-12,Application Intake,Home Loan,Income Validation,Decisioning,Closed,High,Relationship Manager,Affluent,North,KYC Pack,POL-COMP-709,High,3075322.27,62,3,68.2,16,27,Yes,4,Yes,3.2,Signature Mismatch,Closed - Withdrawn,Fraud Escalation,Case originated via Relationship Manager for Home Loan. income variance caused delay at Decisioning; refer POL-COMP-709.,Analyst checked KYC Pack and updated workflow to Closed. Next step: trigger manual credit review.,2025-07-13
LO-2025-000352,2025-07-05,Application Intake,Auto Loan,Application Review,Validation,Open,Medium,Email,Retail Mass,North,Collateral Deed,POL-COMP-709,Severe,835348.03,7,10,100,24,26.2,Yes,3,Yes,2.4,Rate Revision Request,Rejected - Risk,Sanction Conditions,Case originated via Email for Auto Loan. collateral valuation gap caused delay at Validation; refer POL-COMP-709.,Ops reviewer tagged case as Medium due to collateral valuation gap. Suggested action: collect pending documents.,
LO-2025-000353,2025-05-13,Disbursement Control,Loan Against Property,KYC Verification,Exception Handling,Approved,Medium,Mobile App,Affluent,Central,Bank Statement,POL-KYC-101,High,4368066.17,62,3,46.3,12,9.9,No,1,Yes,3.8,Manual Override Needed,Closed - Withdrawn,Collateral Review,Affluent borrower submitted Bank Statement; income variance noted while performing KYC Verification. Manual review requested.,Analyst checked Bank Statement and updated workflow to Approved. Next step: close as duplicate.,2025-05-14
LO-2025-000354,2025-01-25,Credit Decision Support,Home Loan,Application Review,Exception Handling,In Review,High,Web Portal,Retail Mass,Central,Exception Memo,POL-FRAUD-418,High,3160212.83,52,2,42.7,22,37.9,Yes,0,No,3.6,System Queue Delay,Rejected - Risk,Complaint Handling,Case originated via Web Portal for Home Loan. name mismatch caused delay at Exception Handling; refer POL-FRAUD-418.,Analyst checked Exception Memo and updated workflow to In Review. Next step: complete disbursement check.,
